participant,expName,picname,key_resp_2.keys,key_resp_confi.keys,age,gender,Ext,Agr,Con,Neu,Ope,Valp,GazeGL,GazeFH,GazeEB,GazeEY,GazeNO,GazeMO,MouseGL,MouseFH,MouseEB,MouseEY,MouseNO,MouseMO
Subj20,inferExpPartS8,NeuF2.png,3,5,20,Female,6.5,2.5,3,6,2,0.9004739336492891,0.01227042585028387,0.00447235936239639,0.01137821595705715,0.00750589005627713,6.966862043787045e-4,0,8.850232357182109e-4,0.00464026904327259,0.00534008110638859,0.00984693348593995,0.00455174080976479,0
Subj20,inferExpPartS8,NeuM3.png,5,5,20,Female,6.5,2.5,3,6,2,1,7.792617031343359e-5,0.00521311693987279,0.0015108353040233,0.01873660762723461,0.00116257405345524,0,0.00389578838163992,0.00518834090943143,0.00252345693908665,0.01436369176209996,0.00138522216713684,0
Subj20,inferExpPartS8,OpeM4.png,2,6,20,Female,6.5,2.5,3,6,2,1,1.3621004836409577e-4,0.00370461745856814,6.534821854733611e-4,0.00569422342097989,0.00672643048841191,0,0.00262014935463375,0.0052735229367373,0.00145832738715511,0.01369864091512702,0.00293563163146375,0
Subj20,inferExpPartS8,OpeF2.png,3,5,20,Female,6.5,2.5,3,6,2,0.8104265402843602,0.00114875260530914,0.00362928710770498,0.00331677882230777,0.00423877446156332,0.00648542538849177,0,0.00453501890710465,0.00145207929108009,0.00715355523589127,0.00189475701863196,2.5414865110554568e-5,0
Subj20,inferExpPartS8,OpeM3.png,5,5,20,Female,6.5,2.5,3,6,2,1,1.8302411208945136e-4,0.00501363251116853,2.555427593309752e-4,0.01726446690294346,0.00249299586974331,0,6.336251166971143e-4,0.00255075009379082,0.00109504681488593,0.00562293955830076,8.483928589952324e-4,0
Subj20,inferExpPartS8,NeuF4.png,3,6,20,Female,6.5,2.5,3,6,2,0.8767772511848341,1.845172784682367e-4,0.00489773431431369,0.00314625032630788,0.00687067835180751,0.00707765001279144,2.6878464316223114e-5,0.00576723607239798,0.00164872435709411,0.00264739509130261,9.898140996620834e-4,0.00159955793546638,0
Subj20,inferExpPartS8,ConF3.png,5,3,20,Female,6.5,2.5,3,6,2,0.9976303317535544,0.00224566187361445,0.00379374148989106,0.00636664272514979,0.00740408902929052,0.00448826853677325,0,0.0025345693089025,0.00188759693276067,0.00295072572284551,0.00351196177946326,8.006306139156388e-4,0
Subj20,inferExpPartS8,OpeF5.png,5,5,20,Female,6.5,2.5,3,6,2,0.9739336492890996,0.00451397028053148,0.00465472595613576,2.1701440622007447e-4,4.884390764296608e-5,0.00639972259570612,7.153074576320755e-5,0.0017330011607258,0.00171984827509534,4.229903134781232e-4,0.00384353306989685,0.00237230144600422,0
Subj20,inferExpPartS8,AgrM5.png,3,6,20,Female,6.5,2.5,3,6,2,0.9786729857819904,3.586867897176882e-4,0.00306581033962913,0.00118924371245748,0.00463777880664236,0.00639419066158598,2.887266177234648e-4,0.00209627529780423,0.00183929924359503,0.00176065582965777,0.00347780658269861,4.138495332309439e-4,0
Subj20,inferExpPartS8,AgrM2.png,5,5,20,Female,6.5,2.5,3,6,2,0.966824644549763,0.01236717606183884,0.00455958474294648,5.619864334193359e-4,0.00126196973978033,0.00532775402879181,0,0.00163325630690152,0.00195740561186754,0.00150738329189753,0.00342176208943735,0.00299886089654481,0
Subj20,inferExpPartS8,ExtF3.png,3,3,20,Female,6.5,2.5,3,6,2,0.943127962085308,0.00237354462382052,0.00389593393506598,0.00810133474378808,0.01475430979996218,0.00455147912833879,1.8064015677199336e-7,0.00143123298679868,0.00241029818085697,0.00364663838561281,0.00788693065018111,2.681945457539501e-4,0
Subj21,inferExpPartS8,ConM2.png,5,3,20,Male,4,6,2.5,4.5,6,1,1.1076015756854532e-4,0.00508265621799947,0.00322360072115726,0.02616519494951546,0.00384777234940386,0,0.012952932265033,0.00477782677296682,0.00628676713847053,0.00897492732728517,6.653834145351351e-4,0
Subj21,inferExpPartS8,NeuF1.png,6,5,20,Male,4,6,2.5,4.5,6,1,0.00591477882667649,0.004740995240465,0.00593459652008447,0.00597156462306575,0.00439534868983096,0,0.00759725642671499,0.00235858162226039,0.00634851584888928,0.00442663718553621,0.00512047111820598,0
Subj21,inferExpPartS8,NeuM5.png,5,5,20,Male,4,6,2.5,4.5,6,1,0.00361088300098775,0.0049308473233768,0.00103139309426384,0.00683491983407492,8.620900465545109e-4,0,0.00353415193416682,0.00131697950321862,0.00184677697856014,5.182020900652409e-4,5.106536590532154e-4,0
Subj21,inferExpPartS8,NeuF4.png,6,5,20,Male,4,6,2.5,4.5,6,1,7.131917397799628e-4,0.00267091164046503,0.00579654221823948,0.00428849706013197,0.00541039296488479,0,0.0027353781234259,9.91528021633526e-4,0.00287517586939171,0.0013803430047986,0.00159023187409925,0
Subj21,inferExpPartS8,ConF2.png,5,6,20,Male,4,6,2.5,4.5,6,1,0.00108265520379835,0.00553546383580709,8.102527995950665e-4,0.00962643105043506,0.00306521646874109,0,0.00111137547161068,0.00209475256050322,0.00102581179136391,0.00231769588271015,3.408107721885771e-4,0
Subj21,inferExpPartS8,ConM3.png,7,6,20,Male,4,6,2.5,4.5,6,1,0.00104006973165484,0.00160660001280749,0.01049905664319166,0.0114508403938328,2.3030096918972648e-4,0,8.452032672763559e-5,0.00125667282582985,0.00216747205960913,0.00311402383812194,3.495621779933141e-8,0
Subj21,inferExpPartS8,OpeM4.png,2,5,20,Male,4,6,2.5,4.5,6,1,0.00110277764765981,0.0060732961016118,3.432784769752465e-5,0.01115297116274033,0.00204325917410714,0,0.00340399131387563,0.00188323328377386,0.00174650107816856,6.970233739471366e-4,0.00139940113217098,0
Subj21,inferExpPartS8,ConM5.png,6,5,20,Male,4,6,2.5,4.5,6,1,0.0145524128439692,0.00175130179157738,0.00782763499250592,0.01018779090124505,0.00429704895838314,0,0.00634916376570127,0.00243694909153983,0.00581362520516117,0.00233682681903853,3.1474185051887755e-4,0
Subj21,inferExpPartS8,OpeM5.png,3,3,20,Male,4,6,2.5,4.5,6,1,8.465060280041013e-4,0.00394482828349122,0.00319889106059622,0.00623080442448306,0.00949715331885923,3.539055069264523e-6,0.01396323686536701,0.00364842349543909,0.00538488277558811,0.00359926723002492,0.00260985250300612,5.082917485219651e-9
Subj21,inferExpPartS8,AgrM5.png,2,5,20,Male,4,6,2.5,4.5,6,1,0.01364144172309647,0.00256698000703647,2.5433116060261606e-4,0.00935627815705452,0.00503308163272314,0,0.00814175034905231,0.00143106343205178,0.00364078159731282,0.00240656608015408,7.755573394189188e-4,0
Subj21,inferExpPartS8,AgrF1.png,6,3,20,Male,4,6,2.5,4.5,6,1,0.00188642578875579,0.00465353632250326,0.00215993043550268,0.00699123019599015,0.00514110122283604,0.00396919435689894,0.0012006076330687,0.001627167657161,0.00147435619745433,0.00192420825347017,0.001492007234753,0.00233834271234903
Subj21,inferExpPartS8,ExtF4.png,4,5,20,Male,4,6,2.5,4.5,6,1,0.00293116913652137,0.00768820306891207,0.00164898123962127,0.00774049342238749,0.00429904951842677,1.8771929868396444e-10,7.440849045276762e-4,0.00204500155252216,0.0014351735691847,9.896258355507916e-4,0.00320814827051871,0
Subj21,inferExpPartS8,ConF5.png,6,5,20,Male,4,6,2.5,4.5,6,1,0.0018373266533078,0.00238176766634229,0.00648282084330311,0.00645224012173726,6.363284232188592e-4,0.00433837952781681,0.0036517349726655,0.00240980214502372,0.00209506562157098,0.00202742161692041,0.00132672818714164,0.00146621017617279
Subj21,inferExpPartS8,AgrF2.png,3,5,20,Male,4,6,2.5,4.5,6,1,0.01358236617152426,0.00507592667773053,4.948841542562072e-4,0.00170584956652728,0.00701705439229727,0,2.984964191725228e-4,0.00340748651739216,0.00272553144198889,0.00312799951431973,0.00148109018383684,0
Subj21,inferExpPartS8,OpeF2.png,2,5,20,Male,4,6,2.5,4.5,6,1,6.796450274069708e-4,0.00928442013520385,8.343848367976935e-4,0.01150329526851911,0.00232080323159978,0,0.00592715623600808,0.00351413190255792,7.501686552440459e-4,0.00328833284248525,1.0065478438168872e-5,0
Subj21,inferExpPartS8,ExtM3.png,6,5,20,Male,4,6,2.5,4.5,6,1,0.01040564508923892,0.00371006582344997,4.2635148499835777e-4,2.3576095048978384e-4,0.00909608055927858,1.3870969614853995e-4,6.723773535358045e-4,0.00401693015392576,0.00147344093294107,0.00104921931204841,0.00344297142202887,5.756783522707929e-4
Subj21,inferExpPartS8,NeuF3.png,5,3,20,Male,4,6,2.5,4.5,6,1,5.557431931680309e-5,0.00455503585826666,1.2028161568055818e-5,0.01652539504990147,0.00119639292948936,0,0.00571911535685461,0.00228291468007386,0.00638038806376792,0.00199264285479428,5.933417877727196e-4,0
Subj21,inferExpPartS8,NeuM4.png,2,6,20,Male,4,6,2.5,4.5,6,1,3.0507475175847073e-5,0.00589449713795498,1.0076835400389051e-4,0.00292253048435145,0.00256624573221973,9.656016620726136e-4,0.00199654975698035,0.00275053910981079,3.6466718611160713e-4,0.00737238250584274,6.814623181939778e-4,6.379917468237164e-5
Subj21,inferExpPartS8,OpeM3.png,6,3,20,Male,4,6,2.5,4.5,6,1,4.718129966814216e-5,0.00238054015789224,2.265796087207361e-4,0.00429818431526731,0.0078898645219649,0.00298384949749181,0.00112128560373879,0.00105521109364678,0.00240712448349581,0.00548253024770642,0.00122452238725577,0.00209022569149219
Subj21,inferExpPartS8,AgrF5.png,6,6,20,Male,4,6,2.5,4.5,6,1,6.533595601181436e-5,0.00385598311405808,0.00371195940643072,0.0040578533322953,0.00278814078639378,3.2259717870895507e-4,0.00116191055040905,0.00143774650769495,0.00243758677792467,0.00289590620232223,2.7575448110097575e-4,0.00186375634745133
Subj21,inferExpPartS8,ExtF5.png,5,5,20,Male,4,6,2.5,4.5,6,1,6.802154704105444e-5,0.00200282207503329,4.14835260224029e-4,0.00289108389535031,0.00303841073663408,2.7439695660272026e-4,1.7285841766817686e-4,0.00132540312423803,0.00132774437285,0.00221883407134358,0.0012570535743721,0.0013352790748783
Subj21,inferExpPartS8,ExtM5.png,5,5,20,Male,4,6,2.5,4.5,6,1,0.00712976086270657,0.00392238393095971,0.00287619508149096,0.00473725769788991,0.00260976836368689,4.914144807462376e-5,0.00150763858352324,0.00161360320461548,0.00311783986631044,0.00146345298915314,0.00132544142673664,7.38639176416291e-4
Subj21,inferExpPartS8,OpeF3.png,3,5,20,Male,4,6,2.5,4.5,6,1,1.363137487958191e-4,0.00394242387033128,6.739917599692909e-4,0.00903504267358122,2.276135929816889e-4,4.901513203227324e-4,0.00215843180190327,0.00206235160903956,0.00509101752179697,0.00159215222047882,7.077870800467718e-4,0.00147574704882689
Subj21,inferExpPartS8,AgrF4.png,6,6,20,Male,4,6,2.5,4.5,6,1,0.00225771617904382,0.00667907564089069,0.0031918138187083,0.00819517449606378,0.00250361635629543,0,1.0468825817945908e-8,0.00297612436743142,0.00192387151965876,0.00240304957997358,0.00120674347924965,3.1688771944354146e-7
Subj21,inferExpPartS8,ExtM1.png,3,6,20,Male,4,6,2.5,4.5,6,1,0.00630125963159921,0.00345194860163765,7.017708386900661e-4,0.00636663418304649,5.709669864385181e-4,9.675697759978368e-4,0.01294256926243,0.00166397455372773,0.00374291408346493,0.00474165576293224,0.0016977205670465,0.00206143233631305
Subj21,inferExpPartS8,ConM4.png,6,5,20,Male,4,6,2.5,4.5,6,1,0.00589393333344936,0.00198313862773457,0.00474784074961544,0.00892501183378152,0.00698226191087339,0.00124586078217039,0.03451764522294864,0.00174485697450895,0.00605424916771725,0.00114542550877071,5.919931934868111e-4,0.00207877694740872
Subj21,inferExpPartS8,OpeF5.png,3,5,20,Male,4,6,2.5,4.5,6,1,3.48814372787171e-5,0.00108159708050255,0.00306134738992717,1.3773135474446342e-4,0.00561992120030898,0.00218387174671339,0.0039397087898133,0.00285438781519621,0.00152412177393906,0.00124668049616223,0.00332723487275461,0.00412116459602079
Subj21,inferExpPartS8,ExtF1.png,6,5,20,Male,4,6,2.5,4.5,6,1,0.00294191387953085,0.0052397698160846,0.00246021867124052,0.00781043040201062,6.126987768987263e-4,0.00265292066648967,0.0056068201661716,0.00181359841121895,0.00344414650167709,3.4418318082979013e-4,0,7.068787126685076e-4
Subj21,inferExpPartS8,AgrM3.png,3,5,20,Male,4,6,2.5,4.5,6,1,0.00119226989002839,1.474110118267302e-4,0.00885314290657571,0.01285273822625662,0.00250831526103711,0.00282727994212328,0.00654556325911184,0.00200003353050798,0.00226869089921554,0.0013681564107607,4.482102083837285e-4,0.00256657746828105
Subj21,inferExpPartS8,ExtM2.png,2,5,20,Male,4,6,2.5,4.5,6,1,0.00360344514343611,0.0025355479001291,0.00191581054150355,3.0114632270287226e-4,0.01101718195042769,7.907743364450945e-4,2.631072708089226e-4,0.00195302722352151,5.632004621220101e-4,6.184791915482517e-4,0.00332380049412875,6.939520247041177e-5
Subj21,inferExpPartS8,NeuM1.png,6,5,20,Male,4,6,2.5,4.5,6,1,9.167093514567584e-4,0.00207152739222553,1.6565185887998886e-4,0.00228573353592439,0.00999991593537124,3.518958680126734e-4,0.00484846423076702,0.00204966973206577,9.170222213263505e-4,0.00300189932662635,0.00139912165460496,3.09731023159552e-4
Subj21,inferExpPartS8,AgrM1.png,2,5,20,Male,4,6,2.5,4.5,6,1,0.01258263207182808,0.00189170988691905,0.00210235444666069,0.01158995296812369,0.0060491242642853,0.00167798235015204,0.01195221039515978,0.00127517173271668,0.00196707154074779,7.45939665140118e-4,0.00113969825828947,0.00258146873166721
Subj21,inferExpPartS8,OpeM1.png,5,3,20,Male,4,6,2.5,4.5,6,1,5.762528589387304e-7,0.00495990208619673,2.475168646178297e-4,0.00127795410167785,0.00409396417129287,0.00414160007772157,2.1605990767940332e-4,0.00278656420228081,2.4706592262689343e-4,0.0018918808650785,6.790584492900573e-4,0.00222627579860707
Subj21,inferExpPartS8,NeuF2.png,5,5,20,Male,4,6,2.5,4.5,6,1,0.01403323739577995,0.00190668286912762,0.00809020977887112,0.00799006946069368,0.00390069827912623,9.140528175659554e-6,0.0266768771771245,0.00257527988787541,0.01379656811561744,0.00123053435012481,9.035219671150203e-4,0
Subj21,inferExpPartS8,OpeF1.png,6,5,20,Male,4,6,2.5,4.5,6,1,0.0069481913241998,0.00130302907016647,0.00588668072271012,0.01168424642994534,0.00137647991510318,9.667070038557844e-5,0.01877861879443587,2.504262692787651e-4,0.00556156299294112,0.00238518310314018,1.1940970757535868e-4,0.00196929645165628
Subj21,inferExpPartS8,ConM1.png,2,6,20,Male,4,6,2.5,4.5,6,1,2.8808211064631595e-4,0.0034751496272666,0.00148053826750725,0.01134500019641227,0.00499516278655784,1.4148920171067503e-4,0.01887347088236177,0.00244311379695829,0.00545327390605708,0.00391615022699387,0.0016375114392993,0.00145321147791805
Subj21,inferExpPartS8,ConF1.png,5,6,20,Male,4,6,2.5,4.5,6,1,0.00127892777695168,0.00428276283767437,5.520908746546111e-4,0.01593344943897271,0.00449366139332348,0.00101500370457043,0.01100922566153744,0.00110517418889597,0.00148580719727673,0.00183531454352366,5.952836685661322e-4,3.685907214135944e-4
Subj21,inferExpPartS8,ExtF2.png,5,5,20,Male,4,6,2.5,4.5,6,1,3.178374010251332e-4,0.00348403469831508,0.00199643199035498,0.00927273152562525,0.00101039970573113,0.00178505831334892,0.01003910761308556,7.851174078105365e-4,0.00178434250763858,9.551500978407318e-4,9.662765766693335e-6,9.00924408993673e-4
Subj21,inferExpPartS8,AgrM2.png,5,5,20,Male,4,6,2.5,4.5,6,1,1.2740206565467886e-4,0.0028769215070953,0.006158308085005,0.00129160999123487,0.00980411449364343,0.00895491442359087,0.0104300127501425,0.001070361515901,0.00193209747489844,0.00133280322765426,0.00129009194140239,0.00176876539880501
Subj21,inferExpPartS8,AgrM4.png,6,6,20,Male,4,6,2.5,4.5,6,1,0.01086868159007672,0.00261207194458814,0.00383882316895813,0.01171256329637396,0.00565211831285071,4.6320594218724976e-5,0.01485858457165551,0.00218110887804404,0.00382848952285345,5.01108047939708e-4,0.00187657112515518,0
Subj21,inferExpPartS8,NeuM2.png,6,5,20,Male,4,6,2.5,4.5,6,1,0.00282716668124278,0.00319703671592781,7.977415064035066e-4,0.01070976254545159,0.00947156407853754,0.00466859526965735,0.01318134755732652,0.00160789562901005,0.00132537394922773,0.00127685042556666,0.00110908717380296,0.0045940061892846
Subj21,inferExpPartS8,ExtF3.png,2,6,20,Male,4,6,2.5,4.5,6,1,0.00402170380903214,9.359986764894704e-4,0.00417576529938664,0.0099535129508435,0.00389452936196843,6.564317161765197e-4,0.01190682614688243,9.64632989158655e-4,7.87814275489331e-4,9.866388935262829e-4,1.7408531474101765e-5,0.00399173430830345
Subj21,inferExpPartS8,ExtM4.png,5,5,20,Male,4,6,2.5,4.5,6,1,2.091403643522252e-4,0.00250368386116475,6.935114680437665e-4,0.00882429488147814,0.00508251328259035,2.052839083797643e-4,0.006419036955961,0.00143900736383645,7.249690242155331e-4,6.106874834714696e-4,0.00131533243993294,0.00219770486472133
Subj21,inferExpPartS8,NeuF5.png,5,5,20,Male,4,6,2.5,4.5,6,1,0.00579793634149199,0.0036104251244095,8.416762963524263e-4,0.0151316804119655,0.00472421217414384,3.636080067303375e-4,0.01042185140049579,0.00291734620708849,4.729064640557112e-4,0.00823868703851572,1.7854757166106352e-4,0.00378817787501511
Subj21,inferExpPartS8,OpeM2.png,2,3,20,Male,4,6,2.5,4.5,6,1,2.321183399223093e-9,0.00358199380215874,4.466068043073804e-5,3.891492349572805e-4,0.00416629311903801,0.00125856287275358,0.00416543598597398,0.00199701848492957,0.00140133478635599,0.00268763754679008,1.6492852579416486e-4,0.00250575200854328
Subj21,inferExpPartS8,NeuM3.png,3,5,20,Male,4,6,2.5,4.5,6,1,6.508144073839764e-4,0.00397325927148189,2.2041758466175507e-5,0.00180271461441973,0.00355389969124131,0.00270945250601661,0.0074026571157726,5.725838605451188e-4,2.935522078130336e-4,0.00220062024599213,0.00101047051699019,3.666757480310709e-4
Subj21,inferExpPartS8,AgrF3.png,7,6,20,Male,4,6,2.5,4.5,6,1,4.109107694284414e-5,0.00299658128797767,1.7302188355232742e-4,0.00429834146603464,0.00720662589884754,6.884451183671226e-4,0.00964650736001579,0.00101684985271627,0.00152681920303062,0.00401337626981587,0.00174507636443262,8.175588584768247e-5
Subj21,inferExpPartS8,ConF4.png,6,6,20,Male,4,6,2.5,4.5,6,1,0.00339139500873666,0.00441158477918874,0.00140830688351144,0.01104664918654544,0.00727851926728662,1.7794979922375505e-4,0.00757614194560511,0.00130131812972947,0.00319498096363663,0.00334677120623149,6.386737578227748e-4,3.4221918394277324e-10
Subj21,inferExpPartS8,ConF3.png,6,5,20,Male,4,6,2.5,4.5,6,1,0,0.00180420359752048,1.5466435964535442e-5,0.00578110078862106,0.00628754441826181,1.6529270576084426e-4,0.00447842444484951,5.540932489314029e-4,7.300177855403733e-4,0.00690389135909928,3.774013603272212e-4,7.787495641265157e-5
Subj21,inferExpPartS8,OpeF4.png,6,3,20,Male,4,6,2.5,4.5,6,1,0.00886847069316589,6.670025401218478e-4,0.00451344742549072,0.00985644223888844,0.00338983437204438,0.00276079489995846,0.01086152959765956,1.0730447631811071e-4,0.00206880194050815,2.624514511523479e-4,2.761959866570922e-4,0.0014238537099622
Subj22,inferExpPartS8,NeuF1.png,5,6,19,Male,6.5,3.5,2,5,5.5,1,0.01892901552431481,0.00209601121206003,0.01418080294571596,0.00938121655645459,6.958624154476508e-4,0,6.214458969951264e-4,0.00197428449591022,0.00696111879627926,0.00280607703773207,0.00219520274615169,0
Subj22,inferExpPartS8,NeuF5.png,5,5,19,Male,6.5,3.5,2,5,5.5,1,0.01363658772122467,0.00356819369440925,3.3539652414498464e-4,0.01964933608727275,0.00678045666074815,0.00872851783791236,0.00234673665325147,0.00124567740907273,5.437417792082685e-4,0.00606134820635466,0.00228811375512138,0.002568465250202
Subj22,inferExpPartS8,ExtM2.png,3,5,19,Male,6.5,3.5,2,5,5.5,1,0.00495874534600741,7.376830016755727e-4,9.009600837779064e-4,0.00165757594522894,0.00640213522441488,0,0.00605303736475514,6.2392737671355e-4,0.00250558237897855,0.00223758129086384,0.00207521491250084,5.270628510204767e-10
Subj22,inferExpPartS8,AgrF1.png,4,2,19,Male,6.5,3.5,2,5,5.5,1,0.00265168336724773,0.00271080591292053,0.00464156209428817,0.00778967119432229,0.01273106356397916,1.4782156813591716e-4,0.00265581256564523,0.00151316638810504,0.00349600969909409,0.00279298047652321,0.0040950894991017,1.9580320359529197e-5
Subj22,inferExpPartS8,AgrF2.png,2,5,19,Male,6.5,3.5,2,5,5.5,1,6.755633327827573e-4,0.00323730545626069,4.943966142008921e-4,0.00327799580632645,0.00928704288312601,0,0.0015753988614377,0.00107618555724453,0.0014370165894314,0.00524221834911241,0.00543179919869428,1.4205695127003746e-6
Subj22,inferExpPartS8,ExtM3.png,6,5,19,Male,6.5,3.5,2,5,5.5,1,0.00273128760985554,0.0028813467427291,0.00175747916993807,0.01033334437723324,0.0052729095448414,0.00617576921419481,0.00503807131310882,0.00236840817357258,0.00216859542158917,0.00815966666164378,0.00501406783665759,0.0025480611197154
Subj22,inferExpPartS8,NeuM5.png,5,5,19,Male,6.5,3.5,2,5,5.5,1,0.00876921510483922,0.00412987464713573,0.0022562447869019,0.02520018119412824,0.00442327419947823,1.4600762263332573e-4,0.01112559754332831,0.00409295229258062,0.00587343447342646,0.00326407593385466,0.00486246902657613,5.158281835949478e-4
Subj22,inferExpPartS8,ConM4.png,6,7,19,Male,6.5,3.5,2,5,5.5,1,0.0110820229885225,0.00535313960053711,0.00412115328708029,0.01086227400717179,0.00345543031689054,9.05896876441006e-7,0.00626635720957388,0.00215555968379935,0.00556659783135294,0.00418278501046401,0.00113892517742812,8.092802475379703e-5
Subj22,inferExpPartS8,OpeM3.png,5,4,19,Male,6.5,3.5,2,5,5.5,1,0.00382977008619651,0.0043283245350421,1.8647666826628823e-4,0.00181031866180898,0.00889075157763231,3.998976642060337e-5,0.00137360236952397,0.00238974519249323,9.491567036480556e-4,0.0017803032607169,0.0016126199473108,0.00105673644480045
Subj22,inferExpPartS8,AgrF3.png,6,1,19,Male,6.5,3.5,2,5,5.5,1,0.00401966131864784,0.00452332987524758,6.650631429991172e-4,0.01394053839293747,0.00670961459227669,0.00782821902413362,0.00240555617745323,0.00208546763521572,0.00351566197106853,0.00145093987324478,0.00285019367059433,0.00269700511356986
Subj22,inferExpPartS8,AgrM4.png,2,6,19,Male,6.5,3.5,2,5,5.5,1,0.00802480937903509,0.00261732062588736,0.01511200573130112,4.259273206549765e-4,0.01184862132762517,0.00136320365564586,0.00618681567782431,0.00239168909868934,0.00394500527456725,9.741286904010384e-4,0.00255864271859233,2.2446798314500028e-4
Subj22,inferExpPartS8,OpeM2.png,3,5,19,Male,6.5,3.5,2,5,5.5,1,0.00325685382686136,4.8713557082534015e-4,1.2232815606513545e-4,2.4015916862034684e-4,0.02091113270905801,4.644312605875077e-6,0.00147103806348705,9.936910128700478e-4,0.00110152077792822,0.00266305544353476,0.00140272343470508,0.00206862953275662
Subj22,inferExpPartS8,OpeF4.png,4,5,19,Male,6.5,3.5,2,5,5.5,1,0.01538716793782375,0.00299390433776179,0.0010040678800790001,0.00563351468984473,0.01186551475006794,3.5152659434211434e-7,0.00338002203458657,0.00216680145611213,0.00201139714354146,0.00161846478312819,0.00230805735999517,4.621547502321613e-4
Subj22,inferExpPartS8,ConM1.png,2,7,19,Male,6.5,3.5,2,5,5.5,1,0.00965420397153182,0.00427710644119214,0.00114374289388732,0.00138124784840621,0.01967052000479749,0,0.00529305741602241,0.00307321429109524,0.00352644256598839,0.00180097844528549,0.00283260921988531,0.00100754079084188
Subj22,inferExpPartS8,ExtF3.png,4,4,19,Male,6.5,3.5,2,5,5.5,1,0.01239486702663062,0.00225801511091343,0.00136368922578762,0.01605624819429902,0.00419987190111436,0.00153896300047545,0.00409926472036993,0.00303890950548209,0.00349463023454426,0.00758456519156614,0.00595543417481553,0.00181736659042319
Subj22,inferExpPartS8,OpeF3.png,5,3,19,Male,6.5,3.5,2,5,5.5,1,0.01390043297868764,0.00231129750635126,0.00398638091425634,0.0078153069443047,0.00164891511033943,0.00508823861894644,0.01568668956788933,0.00292328032551816,0.00191336337857842,0.00633351728060722,0.00297761064196313,0.00520158554224847
Subj22,inferExpPartS8,AgrM3.png,3,6,19,Male,6.5,3.5,2,5,5.5,1,0.00149865968018166,6.128648061149017e-4,7.523359868851599e-4,6.927043689701463e-4,0.02042610994533107,0,0.00472805519374176,0.00224823562169718,0.00392363910770504,0.0038584655555058,0.00508577105847889,0.00162233682229915
Subj22,inferExpPartS8,NeuF2.png,5,5,19,Male,6.5,3.5,2,5,5.5,1,0.04161885549185622,0.00710940228896989,0.00368855945627583,3.445696512369159e-4,0.00113995855948537,0,0.0027596749539566,0.00269372970198743,0.00258517167407409,0.00173305976612178,0.00205861236056645,0
Subj22,inferExpPartS8,OpeM1.png,6,5,19,Male,6.5,3.5,2,5,5.5,1,0.01036525114850522,0.00231066873772617,3.293717821431324e-4,0.00396478716268671,0.0147200576894115,0,0.00269163396062716,0.0031433286048288,0.00187238456156658,0.00281936443637691,0.00114654715712205,0
Subj22,inferExpPartS8,ExtM1.png,5,5,19,Male,6.5,3.5,2,5,5.5,1,0.00288210608280127,0.00368331887949673,9.70486121311362e-4,0.00716121420273904,0.00224235974582628,0.00110752364508585,0.00177850492279092,0.00261170850957575,6.846536034878129e-4,0.00437554175321283,0.00258717812762965,0.00166563760783878
Subj22,inferExpPartS8,ConF3.png,5,5,19,Male,6.5,3.5,2,5,5.5,1,0.02604202764053408,0.00271294000736066,1.70097232945962e-4,9.406008849028132e-4,0.01081711544500959,0,0.00636385748135111,0.00246414859725045,0.00356347702068814,0.00866005263328121,3.170521451892208e-4,0
Subj22,inferExpPartS8,ExtF1.png,7,6,19,Male,6.5,3.5,2,5,5.5,1,0.01297610387064931,0.0041522697824613,0.005188761424148,0.0050617771401038,0.0042961552491612,0,0.00318168984354919,0.00157159211470207,0.00500661925724211,0.0014188599167523,9.380267509957984e-4,0
Subj22,inferExpPartS8,AgrF4.png,6,6,19,Male,6.5,3.5,2,5,5.5,1,0.00903772412267076,0.00308229205670787,0.00268565680685244,0.00449841962752203,0.00954609289241024,0,0.00881273896991705,0.00341029864046787,0.00183799666450554,0.00299138906134208,0.00763288409141488,0.00165250747079278
Subj22,inferExpPartS8,ConM3.png,2,5,19,Male,6.5,3.5,2,5,5.5,1,0.02213421996549846,0.00210879796208108,0.00554886651166122,3.4043084842888e-4,8.688424596237706e-4,0,0.00646472466500537,0.00379524556780422,0.00507825229504653,4.4988442844693906e-4,0.00334049109804662,1.2835527609302818e-5
Subj22,inferExpPartS8,OpeM5.png,3,4,19,Male,6.5,3.5,2,5,5.5,0.980997624703088,0.00525408459131941,0.00458059752628627,3.4071267049237566e-4,3.881575192976573e-4,0.00736700291939707,0.00140350296232045,0.00143398288873136,0.0052173946166017,0.00289362214304743,0.01116820793825826,0.00199345234288281,0.00142149112000208
Subj22,inferExpPartS8,AgrM2.png,3,4,19,Male,6.5,3.5,2,5,5.5,1,0.01495001379013546,0.0037392716328454,0.00102319102404086,5.766684149478945e-4,0.0060458941485571,3.763656231754764e-4,0.00446460458339766,0.00304368389014722,0.00260179593180414,0.00255193009934428,0.00220594765163104,0.00357293762028708
Subj22,inferExpPartS8,OpeF1.png,4,5,19,Male,6.5,3.5,2,5,5.5,1,0.01274158630210764,0.00421433173255548,0.00788058526850269,0.00213440626708563,0.0045516958250078,1.7447289605278254e-4,0.00116632685337388,0.00191263731669593,0.00161705955418516,8.970484194155008e-4,0.00325145538274597,0.00143382339822136
